,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose,adjclose
,1COV.XETRA,ADS.XETRA,AIR.XETRA,ALV.XETRA,BAS.XETRA,BAYN.XETRA,BEI.XETRA,BMW.XETRA,BNR.XETRA,CON.XETRA,DB1.XETRA,DBK.XETRA,DPW.XETRA,DTE.XETRA,DTG.XETRA,EOAN.XETRA,FME.XETRA,FRE.XETRA,HEI.XETRA,HEN3.XETRA,HFG.XETRA,HNR1.XETRA,IFX.XETRA,LIN.XETRA,MBG.XETRA,MRK.XETRA,MTX.XETRA,MUV2.XETRA,PAH3.XETRA,PUM.XETRA,QIA.XETRA,RWE.XETRA,SAP.XETRA,SHL.XETRA,SIE.XETRA,SRT3.XETRA,SY1.XETRA,VNA.XETRA,VOW3.XETRA,ZAL.XETRA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,62.6124,174.2873,94.9551,147.2107,64.6909,80.1646,94.1172,65.8666,44.2002,181.9985,107.036,9.1626,23.9508,11.747,,8.1269,76.502,64.1945,64.5342,98.3161,13.18,98.1784,20.5986,,40.6834,81.1512,154.3818,154.4866,45.7232,47.5693,31.06,19.2944,92.8432,34.1179,90.9897,132.7449,73.1207,33.2875,128.3454,47.62
2018-07-06,63.0642,173.9519,95.7424,146.8347,64.8721,79.7393,93.8456,65.491,44.5012,180.8143,108.0019,9.3925,23.8902,11.7896,,8.2238,77.9273,64.8318,64.4632,99.091,13.85,97.9972,20.6466,130.291,40.3635,81.1894,155.4472,153.8992,45.5129,47.4712,31.58,19.8431,93.1053,34.6674,91.2912,134.6257,75.6222,33.8538,127.7057,47.83
2018-07-09,62.9136,174.2873,96.5976,147.9464,64.9667,79.9945,93.8844,65.4991,44.7384,181.9985,108.0939,9.4224,24.0893,11.7982,,8.0987,77.0943,64.4757,64.5165,98.9542,14.1,98.9935,20.9538,131.7292,40.4053,81.2658,155.9315,155.4097,45.254,47.5693,31.59,19.7171,94.9122,35.2028,91.8782,135.6156,75.5645,33.5009,126.2017,48.49
2018-07-10,64.2857,177.3063,100.495,148.6167,65.3135,80.4878,94.4665,65.3358,44.7932,183.0005,108.9678,9.3723,24.4963,11.8365,,8.0449,77.1499,64.1945,64.1256,99.1821,14.34,99.6275,21.1745,131.8226,40.5791,82.3165,159.0307,156.123,44.9951,47.7655,31.98,19.5552,95.6612,35.7381,93.1316,137.1004,75.3336,33.8538,126.1844,49.87
2018-07-11,63.3654,175.4374,100.2423,146.3932,63.8318,78.5911,95.7858,64.4049,44.5195,180.4955,109.3358,9.2126,24.0027,11.7683,,8.0234,76.2429,63.2012,63.0239,98.9086,14.32,98.8124,20.7138,,39.7655,80.5972,158.1591,155.9971,43.9273,46.6375,31.59,19.4023,94.0696,35.879,91.7195,139.1792,74.814,33.6733,123.4529,49.83
2018-07-12,63.7335,177.5938,102.225,146.475,64.1943,78.8122,97.2506,64.8132,45.0121,182.2718,109.3818,9.1991,23.9421,11.8152,,8.0151,77.8348,64.4007,63.0239,99.2277,14.41,99.6275,20.877,,39.7516,81.2658,159.4181,157.088,43.9435,47.177,32.09,19.4293,95.3803,36.3111,92.37,140.4661,75.3143,33.6486,123.5221,48.75
2018-07-13,64.1351,179.9419,104.3437,147.0635,64.549,79.4331,96.523,65.0173,45.4956,183.8203,108.9678,9.2444,24.2971,11.7257,,7.9505,78.242,62.414,63.0417,100.276,14.58,100.5332,21.0401,131.944,39.8141,81.7816,160.9678,157.3397,44.2832,47.0789,31.89,19.4653,96.2229,35.5174,92.5287,141.7529,75.0834,33.7718,124.4729,47.37
2018-07-16,64.3358,180.9003,104.0521,147.2107,64.3047,79.246,96.1738,64.7479,46.0521,182.4539,109.4278,9.917,24.4184,11.6959,,7.9563,78.7603,63.5385,62.4376,99.8202,14.1,100.8049,21.2609,134.9232,39.6959,81.7816,160.9678,157.088,43.7979,46.8827,31.48,19.4563,96.0918,35.4563,92.5446,142.4458,74.9872,33.7635,123.3665,47.52
2018-07-17,66.327,178.0251,104.5381,150.5787,65.479,79.4501,96.329,65.3358,45.8697,184.0025,109.8878,9.7823,24.5915,11.6831,,8.0201,79.5192,64.4569,62.9706,100.0481,14.12,101.5295,21.4625,133.8212,39.9741,81.6669,164.8418,157.13,44.2832,48.3539,31.47,19.6002,97.1778,34.9867,92.9412,140.2681,75.8146,33.8128,124.5421,48.13
2018-07-18,68.201,181.3795,104.2271,151.0038,66.4563,79.0674,96.0962,65.9809,47.4023,184.6401,110.6237,9.9612,24.8859,11.7428,,8.088,79.223,65.2254,63.2194,100.3216,14.09,102.1635,22.1248,132.906,40.5165,81.6669,165.6167,157.5495,45.6423,49.5309,31.52,19.6992,98.0017,35.5456,93.8931,140.2681,75.603,33.9769,127.3427,48.15
2018-07-19,67.6489,181.6191,104.1688,150.1536,66.1253,78.5485,96.4066,65.9401,46.7272,181.4519,109.5658,9.9228,25.1717,11.7428,,8.0275,79.3156,64.9068,63.2727,100.5951,14.15,101.2578,22.192,,40.7808,82.0299,165.0356,156.123,45.2055,47.177,31.71,19.6722,94.5377,35.1934,93.5917,142.2479,73.6403,33.9277,127.9305,47.94
2018-07-20,67.1134,182.0025,102.7692,148.208,65.2504,78.2934,97.0566,64.7397,46.2346,177.8994,108.0019,9.8689,25.0505,11.7129,,7.9505,78.279,65.0942,62.402,99.5468,14.57,100.0804,21.9616,133.1021,39.8211,81.9917,164.2607,153.5216,44.2832,45.2644,31.64,19.933,93.6109,35.5503,92.6556,144.4256,74.0828,33.6486,125.0434,47.74
2018-07-23,66.5612,181.5712,102.536,149.2707,64.9746,78.6081,96.0962,65.2705,46.0156,175.7132,106.668,9.9632,24.4876,11.6703,,8.0184,77.6311,64.3632,61.5669,98.9542,14.5,100.3521,21.8368,129.824,40.1549,81.0938,164.4544,154.7803,44.6068,44.774,31.38,19.969,93.2832,36.1467,92.7349,144.8216,73.7557,33.5091,126.1153,48.61
2018-07-24,67.6489,182.5296,103.0802,150.8893,66.3696,79.3651,95.6694,66.577,45.9609,178.8103,106.714,10.0594,24.834,11.5936,,7.9083,78.8158,64.7568,63.2016,99.1821,14.94,100.8955,22.1248,130.5431,41.1494,82.3356,167.36,156.1649,46.1115,46.1471,31.48,19.7441,94.4628,36.1138,93.8138,141.8519,74.3907,33.7471,129.6593,48.61
2018-07-25,67.0465,180.7566,102.1861,148.6985,65.4948,78.9143,95.5141,65.2133,45.8879,176.6242,106.53,9.9208,24.9812,11.6107,,7.866,77.6682,63.8572,62.5264,96.6752,14.85,100.3521,21.3569,,40.2523,82.2974,168.038,154.151,45.2378,46.5394,31.53,19.7621,94.5565,36.4895,93.3061,138.5853,73.7942,34.0672,126.1326,48.85
2018-07-26,68.6193,180.0378,106.4236,151.0692,66.6927,80.4198,96.1738,68.0959,46.2893,180.1767,105.656,10.1191,25.7172,11.8152,,7.9985,79.6858,64.8693,64.2322,97.2678,14.69,101.2578,21.7696,131.7105,41.3858,83.5773,173.7522,155.4936,47.0661,42.9104,31.83,19.942,96.6536,36.7901,95.4956,144.3266,74.8525,34.4283,131.1288,49.27
2018-07-27,68.9038,181.3316,106.1126,152.7041,64.8958,81.8742,96.2514,67.7039,46.6177,179.7212,103.8161,10.2268,25.8557,12.0538,,8.1103,80.1485,65.1504,64.783,98.3617,14.75,101.3483,21.9712,133.513,41.2328,84.4178,175.9798,156.6684,47.2279,41.3902,31.46,20.2209,96.5599,36.7713,95.8129,143.6337,74.4292,34.6745,130.6274,49.74
2018-07-30,68.8703,180.9962,104.1105,153.7505,64.6751,80.9386,95.8828,67.7529,46.3988,179.8579,103.8621,10.5232,25.8817,12.0836,,7.9571,79.0194,64.6444,64.09,98.6807,14.63,102.9786,21.7792,131.6825,41.2746,84.3987,176.5609,157.8852,47.1794,41.145,31.01,20.1219,93.8075,36.0434,95.4321,142.5448,74.2945,34.2395,130.9213,49.39
2018-07-31,68.6863,181.2837,103.0802,154.617,64.7539,81.0236,96.62,67.5243,46.7819,179.448,103.6781,10.7657,26.1415,12.0581,,7.9861,77.3165,61.8704,64.5165,97.7691,14.45,103.2503,21.7504,132.9993,41.1355,83.9402,175.3018,159.2278,46.8396,42.0768,30.99,20.1849,93.4798,35.7804,95.797,137.5954,74.3522,33.9851,131.5782,49.06
2018-08-01,68.1174,180.0378,103.6245,154.0121,65.0534,81.4829,96.3096,66.5525,47.2563,172.935,104.4601,10.6733,26.0636,12.0751,,7.8718,78.5196,62.4702,63.2905,99.091,14.6,103.8843,21.0785,,40.5026,85.0482,176.5609,158.5145,45.4644,41.6354,32.62,19.5822,93.1896,35.832,95.0513,136.1105,75.1219,33.9113,126.7203,49.09
2018-08-02,67.2305,177.2584,103.5079,151.7558,63.2485,80.0965,96.4842,66.2912,46.8367,169.8379,103.7701,10.323,25.5787,11.9515,,7.8304,78.8898,63.9134,62.1533,97.997,14.11,103.3409,21.3089,,39.9254,85.564,174.7207,156.9621,44.5098,40.2623,32.45,19.3124,92.7683,35.832,90.5931,137.8923,74.9295,34.0344,123.9543,48.82
2018-08-03,66.7788,181.715,104.6547,153.1946,63.0752,81.0407,97.5901,67.2385,47.1104,168.0161,104.3221,10.3577,25.57,12.1305,,7.9157,79.5932,65.1879,61.9223,99.957,14.35,103.3409,21.3089,132.6122,40.447,86.7102,177.0452,157.8432,45.3187,40.7527,32.89,19.1145,93.4049,36.1232,88.9589,140.664,75.045,34.7402,125.6312,48.8
2018-08-06,67.013,180.3732,104.8491,153.7668,63.4377,80.862,97.3961,68.1939,46.8002,170.0201,104.3681,10.3615,25.5873,12.1348,,7.9679,79.4821,65.6003,63.0772,100.3672,14.15,103.2503,21.3857,126.0886,40.5096,87.398,178.6917,157.7174,45.3026,40.8998,33.49,19.1235,93.4892,36.1608,88.6099,141.6539,75.1797,34.5514,125.7522,48.01
2018-08-07,67.4313,181.7629,105.9571,154.1592,63.3668,81.6701,96.6782,68.6349,46.1616,171.3865,104.3221,10.5232,26.5571,12.1603,,8.0159,78.9268,64.9068,63.9301,101.5067,14.02,103.1598,21.4241,126.7175,40.9547,87.2451,177.6263,157.5495,45.1893,40.8017,33.6,19.1325,93.0492,35.6536,89.1334,140.1691,73.8519,34.4858,126.9624,45.34
2018-08-08,67.3477,182.6255,104.9269,154.4372,63.3274,81.7041,95.8828,68.986,47.5665,171.2954,103.9541,10.3692,26.9208,12.1774,,7.7841,78.0754,63.1449,64.3921,101.2788,14.06,102.3446,21.6736,,41.0729,86.4046,174.8176,154.2349,46.2248,40.3603,33.16,18.9346,93.976,35.555,88.8478,139.0802,74.0828,34.7484,127.7749,43.17
2018-08-09,66.7453,199.829,105.7627,155.0257,63.4929,81.4234,95.5918,69.2555,47.6395,172.1607,103.9541,10.3365,27.1113,12.1688,,7.8213,78.1494,62.0766,63.5392,101.0965,14.51,105.1523,21.6449,,41.059,86.6338,178.4011,153.9832,46.0145,42.1748,33.25,18.8986,93.9011,35.8743,89.1334,141.7529,74.5831,34.9618,127.7922,45.18
2018-08-10,64.9549,197.1454,104.4603,151.9847,62.0506,79.4076,94.8351,68.2511,47.2381,169.8835,102.9422,9.917,26.5225,11.8876,,7.6582,77.409,60.6334,62.2777,99.5468,14.15,103.8843,21.0401,,39.7794,85.927,177.2389,152.7664,44.8334,41.5373,33.58,18.7187,92.3564,35.6536,87.6897,142.0499,73.063,34.7484,124.8014,45.08
2018-08-13,65.7414,199.7331,104.9852,152.5897,62.1373,71.2168,95.2231,68.0143,46.9097,170.7488,104.5981,9.7149,26.6697,11.9473,,7.6789,77.8162,60.9145,62.1,98.9998,13.27,103.2503,21.1169,125.8915,39.8002,85.1056,178.498,154.151,44.5421,42.322,33.36,18.7907,93.7139,35.508,87.531,142.1489,73.4671,35.011,124.4556,44.88
2018-08-14,66.1931,200.5957,105.024,151.0692,62.2082,71.2423,96.6006,67.3283,47.0556,169.3369,104.0001,9.6649,26.5658,11.9942,,7.7841,78.2605,61.0832,62.2777,99.7747,12.74,102.4352,21.0401,,39.2578,85.736,180.6287,153.6055,44.3318,42.371,33.3,19.4743,93.9573,35.8743,87.8166,139.9711,77.354,34.9125,123.5221,44.8
2018-08-15,63.9845,197.2413,102.3027,150.4152,61.0812,68.7161,95.1455,66.3974,46.709,166.6042,102.7122,9.4224,26.1155,11.8578,,7.7344,77.7792,60.221,61.5314,97.997,12.8,101.7106,20.301,,38.2842,85.6213,179.6602,152.7244,43.4743,42.0277,32.9,19.0425,92.9649,35.6818,87.0709,137.3974,74.9487,34.8797,119.6669,44.42
2018-08-16,64.888,200.0207,104.577,151.952,61.0496,65.5351,95.6888,66.7975,46.5083,167.6518,102.6202,9.5099,26.4705,11.9302,,7.8106,78.5937,60.8958,62.4909,98.0426,12.83,101.9823,20.6274,,38.4511,85.9652,181.113,155.116,43.4581,44.4797,32.71,19.0785,95.5488,35.5644,87.3247,138.2883,74.968,35.4706,120.5313,44.91
2018-08-17,64.1853,198.3914,104.7519,150.6114,61.1363,66.6833,95.5529,66.4791,46.6725,166.3765,102.8502,9.3897,26.6264,11.8834,,7.8834,78.6862,60.9145,60.8562,98.4073,12.94,103.1598,20.3682,126.8113,38.1938,85.9843,181.2098,154.6964,43.1992,44.2345,32.73,18.8986,95.4739,35.5456,87.2613,138.9812,74.7178,35.4214,119.9262,44.42
2018-08-20,65.1223,200.7874,104.5964,151.5433,62.153,68.7076,96.3484,66.7567,46.9826,168.426,103.3102,9.3983,26.9901,11.9132,,7.8917,79.1305,61.4018,61.6202,100.6407,12.74,104.0655,20.445,,38.4511,86.9968,184.0185,155.0741,43.4905,43.9403,33.05,19.0875,96.0544,35.508,87.8959,139.9711,75.0065,35.3885,120.1509,44.55
2018-08-21,65.9923,201.7458,104.4992,151.6741,62.3343,69.8474,96.0768,67.7203,47.2563,168.7904,104.3221,9.5446,27.0507,11.9217,,7.852,79.26,61.8517,62.4554,101.1876,12.63,104.8806,20.7618,130.3406,38.8544,87.2069,185.3744,155.0321,44.0244,43.8913,33.08,19.1325,95.7922,35.4329,87.7848,141.06,74.5062,35.2736,121.6377,44.93
2018-08-22,65.6577,201.65,104.3048,151.9847,62.6496,70.9616,96.329,67.1977,47.4388,146.5188,107.5879,9.5898,27.1373,12.0453,,7.876,80.5372,62.339,62.2599,102.1904,12.43,105.3334,20.4354,,38.458,87.9329,185.9556,155.8293,43.6199,44.823,33.57,19.2854,95.9982,35.6959,88.0546,143.4357,74.4869,35.8481,119.9953,45.41
2018-08-23,65.0219,203.1834,104.7519,151.6741,62.5156,69.7028,97.6871,66.2096,47.3293,140.2336,108.0479,9.4695,27.1892,12.0751,,7.8793,80.6113,62.339,62.2244,102.0081,12.5,104.9712,20.6466,125.2062,37.8391,87.2642,189.5391,154.6964,43.0698,46.0,33.63,19.5462,96.9344,35.6536,88.7209,144.2277,74.1406,36.0861,119.2347,46.0
2018-08-24,65.7748,204.8127,104.5187,151.6414,62.8939,69.6688,97.2991,66.3811,47.4388,141.5999,108.1859,9.4455,27.3191,12.0282,,7.8627,80.3706,62.3577,62.7219,101.7346,12.6,104.4277,20.7714,,38.0755,87.1114,188.4737,155.5356,43.2316,45.7548,33.51,19.4563,97.3463,35.5831,89.0541,144.6236,74.2945,35.9384,119.2865,45.94
2018-08-27,66.578,206.7296,105.024,153.6197,63.6269,70.2982,97.5416,67.9326,47.6942,145.8356,109.8878,9.636,27.6049,12.0836,,7.8644,81.2036,63.0512,63.2727,102.0081,12.26,105.5146,21.2609,127.9377,39.0213,87.6081,189.1517,156.8363,44.5098,46.2942,33.64,19.5283,98.0204,36.1937,89.7839,145.4155,75.8339,36.1354,122.2773,46.02
2018-08-28,64.5534,206.7296,105.9571,153.1619,63.485,69.992,98.0752,68.9125,47.8584,145.6534,109.5658,9.4888,27.6741,11.9771,,7.7385,82.4808,63.1449,62.7752,102.2816,12.04,105.9674,21.2129,,39.1535,87.1305,189.6359,157.2139,45.1084,46.3433,33.51,19.5642,97.777,36.9216,89.895,147.8903,76.9692,36.1354,123.937,45.97
2018-08-29,63.2482,205.6753,107.0262,153.5543,63.7845,70.3747,98.3177,68.7819,47.9679,146.0633,109.6578,9.5946,27.5616,12.024,,7.7178,84.4428,63.3886,62.8285,101.689,12.15,106.6014,21.2609,,39.4108,87.7418,190.217,157.2139,44.8495,46.5394,33.6,19.6722,97.8706,37.3771,90.2282,155.2155,78.1237,36.6606,123.7468,45.95
2018-08-30,62.0602,206.2503,105.8016,151.7722,63.6978,69.3626,98.7057,69.084,47.8402,146.7465,110.1178,9.4349,27.397,11.9047,,7.6739,81.8885,62.1516,62.0289,101.5067,12.31,107.1449,21.2321,127.5529,39.3969,87.6081,189.3454,157.2558,44.7201,46.6866,33.47,19.6992,97.6272,36.9591,89.8157,156.9973,78.3739,36.6524,123.4875,45.69
2018-08-31,61.391,205.9628,103.2941,150.1209,62.8072,68.3674,97.2991,68.1122,47.384,143.9683,109.4738,9.3358,27.1979,11.8535,,7.6019,80.7593,61.6455,60.9273,100.2305,12.25,107.1449,21.0401,127.8908,38.7362,86.4237,182.9531,155.9132,44.1053,46.2942,33.35,19.6542,97.0093,36.776,88.832,154.8195,77.4118,36.2667,121.7414,45.32
2018-09-03,61.14,207.0171,104.5381,150.7258,62.7363,68.427,97.4931,67.606,48.1869,142.6475,109.7038,9.407,27.0593,11.9089,,7.6184,80.4632,61.5143,60.5008,101.1421,12.13,108.2317,21.0305,,38.2494,86.6147,183.5343,156.5426,43.361,45.5096,33.43,19.7082,97.028,37.0343,88.3719,154.9185,77.2193,35.6265,119.2347,44.63
2018-09-04,60.7886,202.0333,102.1472,148.862,61.688,67.8996,96.9111,66.8629,47.8584,141.3266,109.3358,9.4676,26.8429,11.7087,,7.4992,80.5187,61.4581,60.0211,98.8175,12.02,108.5034,20.5986,,37.693,86.2518,179.8539,156.0391,42.7947,44.6759,33.21,19.5193,95.8671,36.6304,87.2771,150.563,76.1418,35.6183,117.7306,43.94
2018-09-05,59.3496,198.3914,100.2034,147.832,60.8841,66.7514,95.5724,66.3484,47.4935,139.0949,108.0939,9.4984,26.5052,11.4573,,7.423,79.5562,59.8462,59.8612,97.4045,11.74,108.0506,20.0227,,37.7487,84.9909,177.4326,155.0741,42.6329,42.9595,32.8,18.8986,92.89,35.8086,86.1665,146.3064,74.5831,35.684,117.6788,42.45
2018-09-06,57.9943,197.5288,101.4086,147.5867,60.5531,63.6979,94.5053,65.9238,47.4388,137.9108,107.3579,9.3954,26.6783,11.4488,,7.3675,79.4081,59.6213,59.8967,97.0854,11.56,107.326,19.6483,124.9528,37.7765,83.7492,178.4011,155.0321,42.2446,43.0085,32.49,19.4023,92.4594,35.7804,86.1031,143.1388,74.256,35.1751,117.7652,40.92
2018-09-07,58.2955,198.583,101.9917,148.3879,60.6398,62.5071,95.0291,66.2014,48.2233,136.7721,108.0019,9.2588,26.4792,11.5766,,7.3369,79.9449,59.6025,58.6352,96.5385,11.5,107.0543,19.2836,,37.8878,84.819,179.2728,154.4447,42.1152,43.1556,32.97,19.5103,94.1445,36.1467,85.8334,145.8115,74.8333,35.3967,117.6269,40.78
2018-09-10,58.0947,199.0623,101.7973,149.0582,60.1748,61.614,95.5918,66.2259,47.8402,136.9543,107.6339,9.2155,26.5831,11.6277,,7.476,79.8523,59.6025,58.5819,97.6324,11.6,107.1449,19.3604,,37.9017,84.2459,180.8224,154.7384,42.0667,42.1258,32.87,19.897,95.4739,36.2124,86.0079,146.8014,75.1027,35.2818,118.8543,42.19
2018-09-11,57.7266,198.008,103.8189,149.4669,60.1354,59.8279,95.5724,65.9483,48.6977,133.9028,109.2438,9.2607,26.4619,11.6746,,7.5679,79.9634,59.5838,58.2798,97.5412,11.17,106.6014,18.9956,,37.5887,85.1056,181.3067,152.5147,41.7431,43.3518,32.53,20.1129,96.2791,36.1561,86.2141,145.0196,75.526,35.4788,118.7506,42.29
2018-09-12,57.8772,201.9375,103.7606,151.2327,60.8132,59.7938,95.6694,66.4056,48.3876,136.2711,109.1978,9.1712,26.8256,11.6405,,7.3038,81.1666,59.7525,58.1732,98.2249,11.2,106.3297,17.9542,126.3045,37.9225,85.4303,183.1468,153.3118,41.824,43.7932,32.26,19.3843,97.5523,36.405,86.8646,149.4741,75.9109,35.9138,119.6323,42.5
2018-09-13,57.6094,200.9791,102.5943,151.1182,61.4595,59.6663,95.4753,67.3446,48.2781,136.0434,107.7719,9.3531,26.9641,11.6746,,7.3038,82.4067,59.3964,58.1554,97.7691,11.13,106.3297,18.5781,,38.312,83.4245,181.2098,152.5566,42.7462,42.4691,32.52,19.3214,97.0842,35.987,86.706,145.2176,75.8531,35.3393,121.6896,42.05
2018-09-14,58.3289,201.5541,103.5079,151.9684,61.3806,61.0867,95.1455,67.7203,48.4423,137.2731,108.2779,9.4137,26.9381,11.7129,,7.2706,82.9805,59.6025,58.4042,96.6752,11.14,107.4166,18.9716,,38.6249,82.5266,183.3406,154.151,44.2671,42.1748,32.22,19.3933,97.5523,36.1937,86.7218,146.6034,76.4881,35.2654,124.4729,42.0
2018-09-17,57.8939,199.5415,103.4107,152.2954,61.3728,62.0053,95.1067,67.4018,48.7707,137.6375,108.1859,9.4869,27.1633,11.73,,7.3344,82.1291,58.8528,58.2265,94.3962,11.23,107.1449,18.7797,,38.5345,82.966,183.1468,154.6125,44.9466,41.4883,32.16,19.4203,96.3352,35.6912,86.468,145.4155,76.3342,35.0028,124.8878,41.9
2018-09-18,58.5799,201.2666,102.1083,152.6224,61.7432,62.3455,94.5247,67.508,49.3911,136.6355,108.3239,9.5398,27.5183,11.8408,,7.3667,81.5368,58.6092,58.5641,94.852,10.98,107.5071,19.0436,127.2431,38.7849,83.52,182.9531,154.9901,46.2248,41.6844,32.47,19.5103,96.6161,35.6912,86.5315,145.7125,76.9884,35.1095,128.1379,36.37
2018-09-19,59.0484,200.4999,103.4496,153.8486,62.4525,62.9664,93.7098,68.2184,49.1721,138.3662,106.852,9.8342,27.3797,11.7129,,7.1547,81.1851,58.403,60.0566,95.0343,10.88,108.4128,19.1012,127.9565,39.1674,83.3862,187.5052,156.5426,47.2117,42.0277,32.6,19.2134,95.6237,35.2779,86.6425,144.7226,76.5843,34.4447,130.6101,36.68
2018-09-20,61.2738,200.6916,103.4107,155.4835,63.3037,64.4889,94.3889,69.6719,49.4641,143.9227,106.3,9.9786,27.4836,11.7939,,7.1845,81.4257,58.1406,61.7979,94.9432,10.68,108.0506,19.562,,39.7863,82.8131,185.9556,156.8782,47.7942,41.3902,32.37,19.3034,95.1556,35.5221,87.3247,141.159,75.5645,34.6417,131.8203,35.56
2018-09-21,60.5878,202.1292,103.7217,157.5926,64.3362,65.0843,95.65,70.0394,49.6283,144.9247,106.116,10.1383,27.3624,11.845,,7.4462,80.4447,58.478,61.5847,95.1255,10.51,108.9563,19.2932,,40.0645,83.2525,185.7618,159.06,47.8266,40.9488,31.9,19.1954,97.4587,35.5456,87.4517,140.3671,74.6986,34.2806,133.4453,35.0
2018-09-24,60.0022,199.7331,103.0219,157.1021,63.7845,64.7696,94.0978,68.1857,48.4605,142.8296,107.5879,10.0517,27.2672,11.7598,,7.3924,80.7038,58.1968,60.5364,94.3051,10.49,109.0468,19.2548,,39.0352,83.0042,183.2437,158.2628,47.1956,41.0959,31.69,18.9256,96.8595,35.6912,88.0863,140.664,74.3522,34.0098,132.2006,35.0
2018-09-25,60.6547,201.9375,102.05,159.1949,62.9175,64.3018,94.0008,64.5111,49.0809,139.2771,108.0479,9.9901,27.3105,11.7982,,7.3377,81.8699,58.1781,60.5542,93.9404,10.33,109.4997,19.4948,,38.0686,83.9594,185.5681,160.1509,46.5484,42.0768,31.9,19.0515,100.1737,35.3342,88.5147,143.0398,74.7178,34.0754,130.0742,34.77
2018-09-26,60.8053,200.7874,105.5294,160.1104,62.0427,65.0333,94.3695,64.5356,49.1174,138.184,107.5879,9.8554,26.9121,11.9047,,7.423,82.2216,59.0402,60.874,92.7553,10.35,109.6808,19.226,,38.1312,84.1504,189.1517,161.1579,46.5807,41.7335,32.04,19.4293,100.9226,35.5409,88.4512,140.1691,75.3336,34.297,130.783,34.23
2018-09-27,58.8811,202.7042,105.7627,161.4511,61.759,66.0454,94.7187,64.5111,49.0262,138.0019,107.9099,9.8265,27.1286,11.9942,,7.3866,82.6103,59.5276,60.3232,92.5274,10.75,110.7677,19.0676,,38.6597,84.8954,190.0233,162.3746,47.503,41.5864,32.2,19.5822,100.9226,35.7851,88.4512,138.5853,75.8146,34.3709,132.9958,33.8
2018-09-28,58.4461,202.1292,105.2573,156.955,60.3324,65.0758,94.2724,63.4577,48.497,136.59,106.162,9.457,26.5918,11.8322,,7.2706,81.981,59.2652,59.8079,92.1172,10.98,110.2242,18.7845,130.9414,37.7974,85.01,187.9894,160.067,46.9205,41.6844,32.6,19.1145,99.2375,35.5738,87.531,138.3873,75.6415,34.535,131.0423,33.51
2018-10-01,59.5002,204.9086,104.4409,158.1321,60.3955,64.5059,94.8351,63.8088,48.9349,138.0019,106.07,9.3464,26.4965,11.8365,,7.2135,84.6094,64.307,60.2343,92.0716,11.05,110.7677,19.1876,135.7191,38.1659,86.0989,190.7013,159.9831,47.2441,43.0085,32.91,18.8536,99.8741,35.6536,87.531,139.1792,76.5651,34.256,131.8203,34.5
2018-10-02,59.4165,204.3335,102.7304,157.331,60.1039,63.4342,94.1754,64.2661,48.3146,139.1405,106.53,9.2424,26.3753,11.8067,,7.2499,84.2207,64.8505,59.8257,91.9349,11.21,110.496,19.8019,135.7003,38.9448,86.5956,190.5076,159.9411,47.1632,43.1556,32.68,19.0065,99.2936,34.8411,85.2146,140.0701,77.1616,33.542,132.2006,34.39
2018-10-04,57.3919,200.3082,102.3999,159.0641,59.3788,63.9531,92.2353,63.9068,48.0409,133.8572,108.1399,9.3849,26.0982,11.9856,,7.1878,82.4067,65.1879,60.3054,90.6131,10.82,112.2168,19.3412,,39.2508,84.819,191.0887,162.5844,46.8396,42.0768,31.7,18.3769,99.3124,34.766,84.8656,136.0115,74.8525,32.91,131.4572,34.07
2018-10-05,55.7187,199.1581,101.117,157.8052,58.8665,63.5023,91.2652,63.4332,47.5118,131.4433,106.668,9.3377,25.6826,11.943,,7.1572,82.5178,64.5694,57.8001,91.6158,10.68,112.3074,18.9476,,38.6736,85.4303,187.3115,162.9201,46.1924,41.7335,31.57,16.8117,97.571,33.6154,83.6122,132.2499,74.8333,32.4012,129.0542,33.82
2018-10-08,55.8526,197.7205,100.9226,155.1729,58.496,63.5788,90.9548,62.7717,46.6907,131.0334,104.5521,9.1905,25.215,11.8876,,7.0653,81.981,63.576,56.6096,90.6131,10.54,110.7677,18.4293,132.7717,37.9712,84.0931,181.3067,161.3257,45.3349,41.6354,31.16,16.308,95.5301,32.7466,83.1203,126.6075,73.5056,32.5325,127.0661,32.7
2018-10-09,54.6813,195.8995,99.5231,156.1048,57.7631,63.7489,90.7219,62.3797,46.417,130.3503,105.1961,9.2472,25.1977,11.8535,,7.1224,82.0921,63.7447,57.1249,89.9385,10.25,110.2242,18.3909,,37.846,84.9527,177.5294,161.5774,45.3511,43.548,31.1,15.8943,97.1778,32.4461,82.9141,126.6075,72.3126,32.8197,126.6685,32.29
